68707	Do you know that nice-looking girl?	802542	ئاۋۇ چىرايلىق قىزنى تونۇمسەن؟
68707	Do you know that nice-looking girl?	802543	ئاۋۇ چىرايلىق قىزنى تونۇمسىلەر؟
68772	How many of you are there?	414406	سىلەر نەچچە ئادەم بولىسىلەر؟
68772	How many of you are there?	419684	سىلەردە قانچىلىك ئادەم بار؟
68954	Are you studying?	597738	ئۆگىنىۋاتامسەن؟
68954	Are you studying?	597739	ئۆگىنىۋاتامسىز؟
68954	Are you studying?	597740	ئۆگىنىۋاتامسىلەر؟
68954	Are you studying?	597741	سەن ئۆگىنىۋاتامسەن؟
68954	Are you studying?	597742	سىز ئۆگىنىۋاتامسىز؟
68954	Are you studying?	597743	سىلەر ئۆگىنىۋاتامسىلەر؟
69226	Are you ten years old?	516980	سەن ئون ياشقا كىردىڭمۇ؟
69232	You will write a letter.	804441	سەن بىر پارچە خەت يازىسەن.
69295	Do you know me?	779362	مېنى تونۇمسەن؟
69295	Do you know me?	779363	مېنى تونۇمسىز؟
69295	Do you know me?	779365	مېنى تونۇمسىلەر؟
69334	You are too kind to me.	1304413	سەن ماڭا تولىمۇ ئاق كۆڭۈللۈك قىلدىڭ.
69383	Did you study yesterday?	413341	تۈنۈگۈن ئۆگەندىڭمۇ؟
69383	Did you study yesterday?	413342	تۈنۈگۈن ئۆگەندىڭىزمۇ؟
69383	Did you study yesterday?	413343	تۈنۈگۈن ئۆگەندىڭلارمۇ؟
69386	You ate sushi yesterday, didn't you?	397291	تۈنۈگۈن سۇشى يېدىڭىز، شۇنداق ئەمەسمۇ؟
69413	Would you like to go to the zoo this afternoon?	529036	چۈشتىن كېيىن ھايۋانات باغچىسىغا بارغۇڭ بارمۇ؟
69413	Would you like to go to the zoo this afternoon?	529037	چۈشتىن كېيىن ھايۋانات باغچىسىغا بارغىڭىز بارمۇ؟
69413	Would you like to go to the zoo this afternoon?	529038	چۈشتىن كېيىن ھايۋانات باغچىسىغا بارغۇڭلار بارمۇ؟
69424	Have you ever seen her?	904408	سىز بۇرۇن ئۇنى كۆرگەنمۇ؟
69491	Did you give it to him last year?	392468	ئۇنى ئۇنىڭغا بۇلتۇر بەردىڭمۇ؟
69506	You have a good memory.	408571	ئېسىڭىز ياخشى.
69506	You have a good memory.	408572	ئېسىڭ ياخشى.
69506	You have a good memory.	408573	ئېسىڭلار ياخشى.
69521	Are you a student?	395526	سەن ئوقۇغۇچىمۇ؟
69521	Are you a student?	2202340	سىز ئوقۇغۇچىمۇ؟
69551	You must go home.	396799	ئۆيۈڭگە قايتىشىڭ كېرەك.
69692	You are not a doctor.	533728	سەن دوختۇر ئەمەس.
69692	You are not a doctor.	533729	سىز دوختۇر ئەمەس.
69862	Where did you see the woman?	397198	سىز ئايالنى قەيەردە كۆردىڭىز؟
69874	Why are you alone?	397458	سىز نېمىشقا يالغۇز؟
69944	Do you have that bottle?	395016	ئۇ بوتۇلكا سەندە بارمۇ؟
69972	Did you finish the job?	519822	ۋەزىپىنى ئورۇندىدىڭمۇ؟
69972	Did you finish the job?	519823	ۋەزىپىنى ئورۇندىدىڭىزمۇ؟
69972	Did you finish the job?	519824	ۋەزىپىنى ئورۇندىدىڭلارمۇ؟
70093	Are you the owner of this house?	396782	سىز مۇشۇ ئۆينىڭ ئىگىسىمۇ؟
70144	You must help your mother.	474073	ئاناڭغا ياردەم بېرىشىڭ لازىم.
70144	You must help your mother.	474074	ئانىڭىزغا ياردەم بېرىشىڭىز لازىم.
70560	We do need your advice.	569264	بىزگە سېنىڭ نەسىھىتىڭ لازىم.
70560	We do need your advice.	569265	بىزگە سىزنىڭ نەسىھىتىڭىز لازىم.
70560	We do need your advice.	569266	بىزگە سىلەرنىڭ نەسىھىتىڭلار لازىم.
70623	What is your name?	408299	ئىسمىڭىز نېمە؟
70644	Can I borrow your umbrella?	565575	كۈنلۈكۈڭنى ئارىيەت ئالسام بولامدۇ؟
70644	Can I borrow your umbrella?	565579	كۈنلۈكىڭىزنى ئارىيەت ئالسام بولامدۇ؟
70644	Can I borrow your umbrella?	565581	كۈنلۈكۈڭلارنى ئارىيەت ئالسام بولامدۇ؟
70770	Which is your bag?	519737	قايسى سومكا ساڭا تەئەللۇق؟
70770	Which is your bag?	519738	قايسى سومكا سىزگە تەئەللۇق؟
70770	Which is your bag?	519739	قايسى سومكا سىلەرگە تەئەللۇق؟
70926	I'll never forget you.	810829	مەن ھەرگىز سېنى ئۇنتۇمايمەن.
71080	It was very nice seeing you again.	780157	سەن بىلەن كۆرۈشكەنلىكىمدىن بەك خۇشالمەن.
71080	It was very nice seeing you again.	780158	سىز بىلەن كۆرۈشكەنلىكىمدىن بەك خۇشالمەن.
71080	It was very nice seeing you again.	780159	سىلەر بىلەن كۆرۈشكەنلىكىمدىن بەك خۇشالمەن.
71080	It was very nice seeing you again.	780164	سىلى بىلەن كۆرۈشكەنلىكىمدىن بەك خۇشالمەن.
71118	You have two brothers.	457772	سېنىڭ ئىككى ئۇكاڭ بار.
71118	You have two brothers.	457773	سېنىڭ ئىككى ئاكىسى بار.
71124	I cannot agree with you.	3289181	مەن گېپىڭىزگە قوشۇلمايمەن.
71514	I have got a letter from you.	396805	مەندە بىر سېنىڭدىن كەلگەن خەتى بار.
71699	I will be free in ten minutes.	798897	ئون مىنۇتتۇن كېيىن بىكار بولىمەن.
71873	The beard does not make the philosopher.	454757	ساقال دېگەن ئۆچكىدىمۇ بار.
72309	As it was past 8 p.m. we called it a day.	850370	سائەت سەككىزدىن كېيىن بولغاچقا بولدى قىلدۇق.
72312	Get me up at eight.	905972	مېنى سائەت سەككىزدە قوپتۇر.
72312	Get me up at eight.	905973	مېنى سائەت سەككىزدە قوپتۇرۇڭ.
72312	Get me up at eight.	905974	مېنى سائەت سەككىزدە قوپتۇرۇڭلار.
72360	I got up at seven.	409190	سائەت يەتتىدە ئورنۇمدىن تۇردۇم.
72448	It rains a lot in June.	454046	ئالتىنچى ئايدا يامغۇر كۆپ ياغىدۇ.
72483	You should take the number 5 bus.	400529	بەشىنچى ئاپتوبۇسقا چىقىشىڭ كېرەك.
72504	I'll call you around five o'clock.	406164	سائەت بەشلەردە سىزگە تېلېڧون بېرىمەن.
72504	I'll call you around five o'clock.	406165	سائەت بەشلەردە سىلەرگە تېلېڧون بېرىمەن.
72504	I'll call you around five o'clock.	406166	سائەت بەشلەردە ساڭا تېلېڧون بېرىمەن.
72568	I have about 5,000 yen.	398394	مەندە 5000 يىن ئەتراپىدا بار.
73032	I had scarcely walked a minute before I met him.	398139	مەن پەقەت بىر مىنۇت مېڭىپلا ئۇنىڭغا يولۇقۇپ قالدىم.
73341	Twelve is an even number.	804462	ئون ئىككى جۇپ سان.
73544	"How old is she?" "She is twelve years old."	411727	«ئۇ بۇ يىل قانچە ياشقا كىردى؟» «ئۇن ئىككى ياشقا».
73747	"What time is it?" "It is ten-thirty."	418523	«سائەت نەچچە بولدى؟» «ئوندىن ئوتتۇز مىنۇت ئۆتتى.»
73809	"Do you have a pen?" "Yes, I have one."	398089	سىزدە قەلەم بارمۇ؟ بار.
73836	"Where are you staying?" "At that hotel."	459084	«نەدە تۇرىسىز؟» «ئۇ مېھمانخانىدا.»
73836	"Where are you staying?" "At that hotel."	459087	«نەدە تۇرىسەن؟» «ئۇ مېھمانخانىدا.»
73836	"Where are you staying?" "At that hotel."	459088	«نەدە تۇرىسىلەر؟» «ئۇ مېھمانخانىدا.»
73928	"Don't say such rubbish!" said the farmer.	396768	"تولا جۆلۈمە!" دېدى دېھقان.
73930	"Your army is impotent against mine!!" he laughed.	396769	"قوشۇنۇڭ مېنىڭكى بىلەن سېلڭسىتۇرقاندا كۈچسىز!" دېدى ئۇ كۈلۈپ.
73966	"Who is that girl?" "That's Keiko."	515933	«ئۇ قىز كىم بولىدۇ؟» «ئۇ كەيكو.»
138726	Sport is good for your health.	459091	تەنھەرىكەت سالامەتلىكىڭگە پايدىلىق.
138726	Sport is good for your health.	459093	تەنھەرىكەت سالامەتلىكىڭىزگە پايدىلىق.
138726	Sport is good for your health.	459094	تەنھەرىكەت سالامەتلىكىڭلارغا پايدىلىق.
138726	Sport is good for your health.	459130	تەنھەرىكەت سالامەتلىككە پايدىلىق.
138868	Hello, how are you?	399632	سالام، قانداق ئەھۋالىڭ؟
138919	Welcome.	399275	سىزنى قارشى ئالىمىز!
139763	I'm going to bed.	432334	ئۇخلايمەن!
237738	I can't live without you.	423312	سەنسىز ياشالمايمەن.
237739	Kaoru has gone to America.	831608	كائورۇ ئامېرىكىغا كەتكەن.
237827	My brother sends you his regards.	519765	ئاكام ساڭا سالام ئېيتىدۇ.
237827	My brother sends you his regards.	519766	ئاكام سىزگە سالام ئېيتىدۇ.
237827	My brother sends you his regards.	519767	ئاكام سىلەرگە سالام ئېيتىدۇ.
237827	My brother sends you his regards.	519769	ئۇكام ساڭا سالام ئېيتىدۇ.
237827	My brother sends you his regards.	519770	ئۇكام سىزگە سالام ئېيتىدۇ.
237827	My brother sends you his regards.	519771	ئۇكام سىلەرگە سالام ئېيتىدۇ.
238003	I major in economics.	445928	مېنىڭ كەسپىم ئىقتىساد.
238121	The policeman said to them, "Stop."	810500	ساقچى ئۇلارغا «توختاش!»دېدى.
238729	A wedding is a significant ceremony.	435464	نىكاھ تويى بىر مۇھىم مۇراسىم.
238806	How often a month do you go to the movies?	399219	سەن ئايدا كىنوخانىغا قانچە قېتىم بارىسەن؟
239006	Nothing is more valuable than good health.	398151	سالامەتلىكتىن قەدىرلىكرەك نەرسە يوق.
239172	The dog was hit by a truck.	798305	ئىت قارا ماشىنىنىڭ تەرەپتىن سوقۇلۇۋەتتى.
239487	It's a grim world.	403344	بۇ دۇنيا قورقۇنچلۇق.
239671	The quarrel left an unpleasant aftertaste.	804458	تالاش-تارتىش خاپىچىلىق بىلەن ئاياغلاشتى.
239720	Don't tell me.	410880	ماڭا ئېيتماڭ.
239720	Don't tell me.	410881	ماڭا ئېيتما.
239720	Don't tell me.	410882	ماڭا ئېيتماڭلار.
240080	From now on, let's study in the morning.	418520	ئەمدى ئەتىگەندە ئۆگىنەيلى.
240448	The park was full of people.	528565	باغچىغا ئادەمگە توشتى.
241051	Won't you go?	400031	بارمامسەن؟
241077	Let's go!	397580	بارايلى.
241256	I have high blood pressure.	815685	مېنىڭ قان بېسىمىم يۇقىرى.
241453	The people deprived him of his rights.	804453	كىشىلەر ئۇنىڭ ھوقۇقىنى تارتىۋالدى.
241532	It's quarter to eight now.	484693	ھازىر سائەت سەككىزگە چارەك قالدى.
241536	Tiny pets are in fashion now.	397205	كېچىككىنە ئەرمەك ھايۋانلار مودا بولۇپ قالدى.
241566	I'm busy now.	401082	ھازىر مەن ئالدىراش.
241673	You do not have to do it now.	398723	بۇ پەيتتە قىلىشىڭىز كېرەك ئەمەس.
241797	I have nothing particular to do now.	810513	مېنىڭ ھازىر قىلغۇدەك ئالاھىدە ئىشىم يوق.
241838	There are a lot of new buildings here now.	400536	ھازىر بۇ يەردە بەك كۆپ يېڭى بىنالار بار.
242049	Study harder from now on.	418521	ئەمدى تىرىشىپ ئۆگەن.
242110	I hoped to have finished it by this week.	810524	ئۇنىڭ مۇشۇ ھەپتىدە تاماملىنىشىنى ئۈمىت قىلىمەن.
242491	How are you feeling today?	806592	بۈگۈن كەيپىياتىڭىز قانداقراق؟
242643	Let's call it a day today.	850368	بولدى قىلايلى.
242649	Hello, I am Nancy.	964543	ياخشىمۇ سىز. مەن نانسى.
242828	I'm in a hurry today.	397271	ئالدىرىمەن.
242881	It's hot today.	394442	بۈگۈننىڭ ھاۋاسى ئىسسىق.
242881	It's hot today.	599271	بۈگۈن ئىسسىق بولىدۇ.
242957	I am going to see him today.	488560	مەن بۈگۈن ئۇنى كۆرىمەن.
243206	We're having some guests over this evening.	3294221	بۈگۈن كەچ بەزى مېھمانلار كېلىدۇ.
243262	Are you free tonight?	402761	كەچتە ۋاقتىڭىز بارمۇ؟
243357	I'm free tonight.	411775	بۇ كەچتە ۋاقتىم بار.
243584	We have no sugar.	543994	بىزدە شېكەر يوق.
243597	Is there any sugar?	504960	شېكەر بارمۇ؟
243854	These days I'm very busy.	396601	مەن يېقىندىن بېرى بەك ئالدىراش.
243905	Justice will prevail in the end.	399645	ئاخىردا ئادالەت بېسىپ چۈشىدۇ.
244484	Did you play tennis yesterday?	831973	تۈنۈگۈن چويلا توپ ئوينىدىڭىزمۇ؟
244519	It was hot yesterday.	404002	تۈنۈگۈن ھاۋا ئىسسىق ئىدى.
244532	Yesterday was Sunday, not Saturday.	482588	تۈنۈگۈن يەكشەنبە ئىدى، شەنبە ئەمەس.
244575	We had a lecture on environmental pollution.	804446	بىز مۇھىت بۇلغىنىشى توغۇرلۇق بىر لىكسىيە سۆزلىدۇق.
244877	I studied last night.	504679	ئاخشام ئۆگەندىم.
244910	Cherry blossoms are very beautiful.	938208	گىلاس گۈلى بەك چىرايلىقتۇ.
245013	You can borrow an umbrella if you need one.	597608	لازىم بار بولسا، بىر كۈنلۈكنى ئارىيەت ئال.
245013	You can borrow an umbrella if you need one.	597609	لازىم بار بولسا، بىر كۈنلۈكنى ئارىيەت ئېلىڭ.
245013	You can borrow an umbrella if you need one.	597611	لازىم بار بولسا، بىر كۈنلۈكنى ئارىيەت ئېلىڭلار.
245583	My sister likes sweets.	407594	ئاچام قەنت_گېزەك ياخشى كۆرىدۇ.
245583	My sister likes sweets.	407595	سىڭلىم قەنت_گېزەك ياخشى كۆرىدۇ.
245818	A child needs love.	486727	بالاغا مۇھەببەت لازىم.
245842	I always got up early in my childhood.	396826	كىچىك ۋاقتىمدا مەن دائىم بالدۇر ئورنۇمدىن تۇراتتىم.
246226	Saying what you think frankly is not a bad thing.	398149	تۈز كۆڭۈللۈك بىلەن ئويلىۋاتقانلىقىڭىزنى ئېيتىش يامان نەرسە ئەمەس.
246335	I am ready for death.	409567	ئۆلۈشكە تەييارلىقى پۈتتۈم.
246419	He loves you as much as I do.	810414	ئۇسېنى مەندەك ياخشى كۆرىدۇ.
246595	The boy I love doesn't love me.	599275	مەن ياخشى كۆرىدىغان ئوغلى مېنى ياخشى كۆرمەيدۇ.
247327	Won't you go out to lunch with us?	398919	بىز بىلەن چۈشلۈك تاماق يېمەمسەن؟
247496	Our guest is waiting for us downstairs.	936936	مېھمانىمىز تۆۋەن قەۋەتتە بىزنى ساقلاۋاتىدۇ.
247723	I studied hard to enter the school.	547128	مەكتەپكە كىرگىلى تىرىشىپ ئۆگەنگەنىدىم.
247787	We usually have lunch at noon.	414125	ئادەتتە چۈشتە تاماق يەيمىز.
247836	We will get married in June.	397038	بىز ئىيۇندا توي قىلىمىز.
247907	We are Australians.	488681	بىز ئاۋسترالىيىلىك.
248105	We saw the child get on the bus.	410157	بالا ئاپتوبۇسقا چىقىشىنى كۆردۇق.
248341	We all make mistakes.	840628	خاتالاشمايدىغانلار يوق.
248522	We learn English at school.	395013	بىز مەكتەپتە ئىنگلىزچە ئۆگەنىمىز.
248530	We must go to school.	410884	بىز مەكتەپكە مېڭىشىمىز كېرەك.
248530	We must go to school.	410885	مەكتەپكە مېڭىشىمىز كېرەك.
248550	We bought a round table.	398722	بىز يۇمىلاق ئۈستەل سېتىۋالدۇق.
248722	We saw what looked like an oasis in the desert.	507301	چۆلدە بىر بوستانغا ئوخشايدىغان ئورۇننى كۆردۇق.
248888	We should read one book a month at least.	396766	بىزنىڭ ھەر ئاي ئاز دېگەندە بىر كىتاب ئوقۇشىمىز كېرەك.
248995	We were all tired.	412642	ھەممىمىز ھېرىپ كەتتۇق.
249148	We have a cat. We are all fond of it.	449140	بىزدە بىر مۈشۈك بار. ھەممىمىز بۇ مۈشۈكنى ياخشى كۆرىمىز.
249363	We play tennis after school.	407302	دەرستىن كېيىن چويلا توپ ئوينايمىز.
249415	We leave tomorrow afternoon.	414933	ئەتە چۈشىدە يولغا چىقىمىز.
249415	We leave tomorrow afternoon.	414934	ئەتە چۈشىدە بىز يولغا چىقىمىز.
249611	We are doing business with many countries.	469637	كۆپ دۆلەت بىلەن تىجارەت قىلىۋاتىمىز.
249641	I am on good terms with him.	396767	مەن ئۇنىڭ بىلەن ياخشى ئۆتىمەن
249648	She lies here beside me.	939685	ئۇ مەشىدە يېنىمدا يېتىۋاتىدۇ.
249726	Two hundred dollars is a lot to me.	396824	ئىككى يۈز پۇل ماڭا كۆپ پۇل بولىدۇ.
249858	I have another sister.	396809	مېنىڭ يەنە بىر سىڭلىم بار.
249872	Please speak to me in English.	396831	سىز ماڭا ئىنگلىزچە سۆزلەمسىز؟
250147	Please give me a glass of water.	599223	ماڭا بىر ئىستاكان سۇ بەر، مەر ھەمەت.
250147	Please give me a glass of water.	599225	ماڭا بىر ئىستاكان سۇ بېرىڭ، مەر ھەمەت.
250147	Please give me a glass of water.	599227	ماڭا بىر ئىستاكان سۇ بېرىڭلار، مەر ھەمەت.
250235	My grandfather is a carpenter.	398888	چوڭ دادام ياغاچچى.
250251	My uncle has a good knowledge of French.	474052	تاغام ڧرانسۇز تىلىنى ياخشى بىلىدۇ.
250566	Come to my house.	820892	ئۆيۈمگە كەل.
250566	Come to my house.	820893	ئۆيۈمگە كېلىڭ.
250566	Come to my house.	820894	ئۆيۈمگە كېلىڭلار.
250776	Don't worry about my dog. He won't do you any harm.	813280	ئىتىمدىن ئەنسىرمەڭ ،ئۇ سىزگە ھېچقانداق زېيان يەتكۈزمەيدۇ.
250777	My dogs are white.	3355299	ئىتلىرىم ئاق.
251025	My watch is broken.	398423	سائىتىم كاردىن چىقتى.
251161	When my uncle left for America, many people came to see him off at the airport.	396762	تاغام ئامېركىغا كەتكەندە، كۆپ كىشىلەر ئۇنى ئۇزىتىپ قويغىلى ئايرودرومغا كەلدى.
251431	So far as I know, he is not lazy.	812507	بىلىشىمچە، ئۇ ھۇرۇن ئەمەس.
251625	My father is fifty years old.	516995	دادام ئەللىك ياشقا كىردى.
251657	My father is a doctor.	411396	دادام دوختۇر.
251657	My father is a doctor.	411398	مېنىڭ دادام دوختۇر.
251657	My father is a doctor.	411399	ئاتام دوختۇر.
251657	My father is a doctor.	411400	مېنىڭ ئاتام دوختۇر.
251673	My father is a bank clerk.	403921	دادام بانكا خادىمى.
251732	My father was busy.	410470	دادام ئالدىراش ئىدى.
251732	My father was busy.	410471	ئاتام ئالدىراش ئىدى.
251899	My sister is pretty.	536649	ئاچام چىرايلىق.
251899	My sister is pretty.	536650	سىڭلىم چىرايلىق.
251899	My sister is pretty.	536651	سىڭلىم گۈزەل.
251899	My sister is pretty.	536652	ئاچام گۈزەل.
252040	My friends aren't young.	397609	مېنىڭ دوستلىرىم ياش ئەمەس.
252221	I'm learning music.	398025	مەن مۇزىكا ئۆگىنىمەن.
252287	I am a student.	478750	مەن ئوقۇغۇچى.
252393	My name is Hisashi.	482280	مېنىڭ ئىسمىم ھىساشى.
252438	I was born in 1979.	405745	مەن 1979_يىلىدا تۇغۇلغان.
252438	I was born in 1979.	405747	بىر مىڭ توققۇز يۈز يەتمىش توققۇزىنچى يىلىدا تۇغۇلغانىدىم.
252626	I study from eight to eleven.	559544	سەككىزدىن ئون بىرغىچە ئوقۇيمەن.
252654	I played the accordion.	421348	مەن ئاككوردىيون چالدىم.
252654	I played the accordion.	421349	ئاككوردىيون چالدىم.
252900	I will protect you from danger.	800307	مەن سېنى خەتەردىن قوغدايمەن.
252900	I will protect you from danger.	800308	مەن سىزنى خەتەردىن قوغدايمەن.
252900	I will protect you from danger.	800309	مەن سىلەرنى خەتەردىن قوغدايمەن.
252900	I will protect you from danger.	800310	مەن سىلىنى خەتەردىن قوغدايمەن.
252994	I would like to go to the USA.	3355325	ئامېرىكىغا بارغۇم بار.
253002	I like reading American novels.	396797	مەن ئامېرىكىچە رومانىنى ئوقۇشقا ئامراق.
253030	I'm Alan Tate, Terry Tate's son.	392661	مەن ئالان تېت، تەررى تېتنىڭ ئوغلى.
253072	I have never been to England.	577253	مەن ئەزەلدىن ئەنگلىيىگە بارمىغان.
253112	I usually get up at six.	398422	ئادەتتە سائەت ئالتىدە ئورنۇمدىن تۇرىمەن.
253281	I'm not going to waste my money.	396630	پۇل ئىسراپ قىلمايمەن.
253320	At one time I lived alone in the mountains.	397452	بىر قېتىم مەن تاغلاردا يالغۇز ياشاتتىم.
253738	I paid 800 yen for this book.	597734	مەن 800 يەنگە بۇ كىتابنى ئالدىم.
253738	I paid 800 yen for this book.	597735	800 يەنگە بۇ كىتابنى ئالدىم.
253778	I will study English hard from now on.	418522	ئەمدى ئىنگلىزچە تىرىشىپ ئۆگىنىمەن.
253845	I don't know much about computers.	838676	كومپۇتېر توغرىسىدا كۆپ بىلمەيمەن.
254044	I have known Miss Smith for nine years.	398146	مەن سىمىس خانىمنى تونۇغىلى توققۇز يىل بولدى.
254072	I think so.	474072	مەن بۇ شۇنداق ئويلايمەن.
254089	I was made to go there.	515910	مەن ئۇ يەرگە بارغۇزۇلدۇم.
254441	I have not seen him since then.	831605	ئۇ ۋاقىتتىن بۇيان ئۇنى كۆرمىگەنمەن.
254816	I will do it myself.	533312	بۇنى ئۆزۈم قىلىمەن.
254819	I saw it with my own eyes.	402756	ئۇنى ئۆز كۆزۈم بىلەن كۆردۈم.
254894	I usually go home at four.	397217	مەن ئادەتتە سائەت تۆتتە ئۆيگە قايتىپ بارىمەن.
254901	I usually walk to school.	427007	ئادەتتە مەكتەپكە پىيادە ماڭىمەن.
255026	I have finished my homework.	398871	تاپشۇرۇقۇمنى يېزىپ بولدۇم.
255121	I do not watch television.	454546	مەن تېلېۋىزور كۆرمەيمەن.
255131	I'm tired of watching TV.	396820	تېلېۋىزور كۆرۈشتىن زېرىكتىم.
255146	I can read German, but I can't speak it.	396834	نېمىسچە ئوقۇيالايمەن لېكىن سۆزلىيەلمەيمەن.
255382	I sat smoking a pipe.	400012	مەن ئولتۇرۇپ غاڭزا تارتتىم.
255663	I'm still busy.	397617	مەن تېخى ئالدىراش.
255910	I heard it on the radio.	834853	مەن بۇ ئىشنى رادىئودىن ئاڭلىغان.
255914	I am listening to the radio.	408222	رادىئو ئاڭلاۋاتىمەن.
255923	I don't like apples.	401209	مەن ئالما ياخشى كۆرمەيمەن.
255923	I don't like apples.	411402	ئالما ياخشى كۆرمەيمەن.
255926	I like to eat apples.	451066	مەن ئالما يېيىشقا ئامراق.
256028	The doctor tells me not to touch alcohol.	396786	دوختۇر ماڭا ھاراق ئىچمەڭ دەيدۇ.
256044	I looked for the book for an hour.	464126	كىتابنى بىر سائەت ئىزدىگەنىدىم.
256078	I am accustomed to working hard.	1012504	ياخشى ئىشلەشكە كۆنۈپ قاپتىمەن.
256182	I don't like English.	431964	مەن ئىنگلىز تىلىگە ئامراق ئەمەس.
256236	I study English.	559550	ئىنگلىز تىلىنى ئۆگىنىمەن.
256310	I live in Yokohama.	505944	يوكوھامىدا تۇرىمەن.
256426	I went to the library to read some books.	399631	مەن بىر نەچچە كىتابلارنى ئوقۇشقا ئۈچۈن كۇتۇپخانىغا باردىم.
256477	I study English at home.	559559	مەن ئۆيۈمدە ئىنگلىز تىلىنى ئوقۇيمەن.
256477	I study English at home.	559561	ئۆيۈمدە ئىنگلىز تىلىنى ئوقۇيمەن.
256497	I have my own bedroom at home.	804443	ئۆيدە ئۆزەمنىڭ ياتىقى بار.
256661	I study at school.	407046	مەن مەكتەپتە ئوقۇيمەن.
256764	I am ready to follow you.	397210	مەن سىزنى ئەگىشىشكە تەييار بولىمەن.
256920	I am very tired from teaching.	515887	ئوقۇتقاندىن ھېرىپ كەتكەنىدىم.
256920	I am very tired from teaching.	515890	مەن ئوقۇتقاندىن ھېرىپ كەتكەن.
256939	I am a professor.	478993	مەن پروڧېسسور.
257110	I'm thinking about you.	414425	سېنى ئويلىۋاتىمەن.
257110	I'm thinking about you.	414426	سىزنى ئويلىۋاتىمەن.
257110	I'm thinking about you.	414427	سىلەرنى ئويلىۋاتىمەن.
257131	I'm taller than you.	431815	مەن سېنىڭدىن ئېگىز.
257237	I like dogs, but my sister likes cats.	396758	مەن ئىتنى ياخشى كۆرىمەن، ئەمما ئاچام مۈشۈكنى ياخشى كۆرىدۇ.
257450	I do not need money now.	410194	ھازىر ماڭا پۇل لازىم ئەمەس.
257464	I am not happy with my job.	397517	مەن خىزمىتىمدە خۇشال ئەمەس.
257499	I'm on vacation.	442386	تەتىل قىلىۋاتىمەن.
257500	I live in Kyoto now.	505947	ھازىر كىيوتودا تۇرىمەن.
257508	I am writing a letter.	423141	خەت يېزىۋاتىمەن.
257508	I am writing a letter.	423142	مەن خەت يېزىۋاتىمەن.
257541	I went to church this morning.	410886	مەن بۇ ئەتىگەندە چېركاۋغا باردىم.
257541	I went to church this morning.	410887	بۇ ئەتىگەندە چېركاۋغا باردىم.
257561	I'll not be at home next Sunday.	397053	كېلەر يەكشەنبە مەن ئۆيدە بولمايمەن.
257596	I am in Tokyo today.	427083	مەن بۈگۈن توكيودا.
257622	I have caught a cold.	418908	ماڭا زۇكام تېگىپ قالدى.
257627	I'm not busy now.	474045	مەن ھازىر ئالدىراش ئەمەس.
257726	I bought the book yesterday.	397445	مەن كىتابنى تۈنۈگۈن سېتىۋالدىم.
257806	I helped my father yesterday.	582665	تۈنۈگۈن ئاتامغا ياردەم بەردىم.
257809	I was busy yesterday.	425339	تۈنۈگۈن ئالدىراش ئىدىم.
257906	I'm satisfied with my work.	597605	خىزمىتىمدىن رازى بولىمەن.
258187	I am getting off at the next station.	400530	كېيىنكى بېكەتتە چۈشىمەن.
258392	I turned right.	406245	ئوڭغا بۇرۇلدۇم.
258402	I don't have a car, but my sister does.	407435	مەندە ماشىنا يوق، لېكىن ئاچامدا بار.
258402	I don't have a car, but my sister does.	407437	مەن ماشىنا يوق، لېكىن سىڭلىمدا بار.
258433	I would go to the mountains when young.	448467	ياشلىقىمدا مەن تاغلاردا ئايلىناتتىم.
258460	I am not writing a letter.	396777	مەن خەت يازمايمەن.
258505	I meet her once a week.	482583	مەن بىلەن ئۇ بىر ھەپتە بىر قېتىم كۆرۈشىمىز.
258523	I am sixteen years old.	517008	ئون ئالتە ياشقا كىردىم.
258639	I live in a small town.	505952	مەن بىر كىچىك شەھەردە تۇرىمەن.
258649	I have some money.	500470	مەندە بىر نەچچە پۇل بار.
258790	I bought a new television.	785366	بىر يېڭى تېلېۋىزور ئالدىم.
258790	I bought a new television.	785368	مەن بىر يېڭى تېلېۋىزور ئالدىم.
258899	On my way to the library I met my friend.	398212	كۈتۈپخانىغا ماڭىۋاتقىنىمدا دوستۇمغا ئۇچراپ قالدىم.
258990	I was born and raised in Tokyo.	399339	مەن توكيودا تۇغۇپ ئۆستۈم.
259103	I walked along the river.	414420	دەريا بويلاپ ماڭدىم.
259103	I walked along the river.	414421	مەن دەريا بويلاپ ماڭدىم.
259293	I have gained weight.	519801	سەمىرىگەنىدىم.
259293	I have gained weight.	519802	مەن سەمىرىگەن.
259324	I majored in chemistry at the university.	452673	داشۆدە خىمىيىنى قىلىپ ئوقۇغانىدىم.
259335	I was born in Osaka.	513665	مەن ئوساكادا تۇغۇلغان.
259357	I live in a big city.	505956	مەن بىر چوڭ شەھەردە تۇرىمەن.
259442	I came to Japan from China.	421351	ياپونىيەگە جۇڭگودىن كەلدىم.
259528	I met them during my descent from the peak.	834849	مەن چوققىدىن چۈشۈۋاتقاندا ئۇلار بىلەن كۆرۈشتۈم.
259675	I go to Tokyo University.	396833	مەن توكيو ئۇنىۋېرسىتېتىدا ئوقۇيمەن.
259803	I live in Japan.	505957	ياپونىيىدە تۇرىمەن.
259803	I live in Japan.	797264	مەن ياپونىيىدە تۇرىمەن.
259854	I don't go to school on Sunday.	451061	يەكشەنبىدە مەكتەپكە بارمايمەن.
260873	I know them.	451095	مەن ئۇلارنى تونۇيمەن.
